ID_CULTIVO,ID_LOTE,ID_FINCA,FECHA_SIEMBRA,FECHA_COSECHA,TIPO_SIEMBRA,SEM_TRATADAS,DIST_SURCOS,DIST_PLANTAS,COLOR_ENDOSPERMO,SEM_POR_SITIO,CULT_ANT,DRENAJE,POBLACION_20DIAS,METODO_COSECHA,PROD_COSECHADO,ALMACENAMIENTO_FINCA,ContEnfQui,ContMalQui,ContPlaQui,CanFerQui,TotN,Totp,Totk,PENDIENTE,PH,ESTRUCTURA_RASTA,MAT_ORGANICA,DRE_INTERN,DREN_EXTERN,PROF_EFEC,MATERIAL_GENETICO1,DEPARTAMENTO,MUNICIPIO,RDT,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Temp_Min_15_Freq_Veg,Rhum_Avg_Veg,Rhum_sd_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Temp_Min_15_Freq_For,Rhum_Avg_For,Rhum_sd_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Temp_Min_15_Freq_Mad,Rhum_Avg_Mad,Rhum_sd_Mad,Textura
2577,2401,2302,5/30/2015,9/29/2015,1,SI,0.8,0.18,Amarillo,N/A,Algodón,VERDADERO,65000,2,Grano seco,SI,0,4,3,3,92,0,60,4,6,ATERRONADA,MEDIA,BUENO,LENTO,60,PAC 105,CÓRDOBA,SAN PELAYO,5000,33.54308121,24.16025293,28.85166707,9.382828283,38239.54804,0.343434343,862.6,0.212121212,0,79.35514242,4.673022183,32.68164536,23.56234712,28.12199624,9.119298246,21784.18536,0.157894737,799.8,0.333333333,0,80.90751751,3.573754799,32.49019629,23.24219629,27.86619629,9.248,9838.511557,0.04,369.4,0.32,0,79.27981176,2.48655473,FAr
2582,2202,2087,5/20/2015,10/5/2015,3,NO,0.8,0.5,Blanco,N/A,Algodón,FALSO,60000,2,Grano seco,NO,0,1,2,1,46,0,0,1,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,23,DK 234 YGRR,CÓRDOBA,CIÉNAGA DE ORO,3500,32.35119963,23.78756326,28.06938144,8.563636364,38358.34054,0.161616162,983.7,0.272727273,0,84.84105695,2.798380032,32.65198178,23.80636774,28.22917476,8.845614035,21941.8751,0.245614035,723.5,0.315789474,0,84.21143755,3.005059476,32.19423622,23.04545574,27.61984598,9.148780488,15924.42317,0.073170732,224.8,0.195121951,0,84.81423735,2.221854544,Ar
2584,2214,2099,5/7/2015,9/21/2015,3,NO,0.8,0.5,Amarillo,N/A,Maiz,FALSO,55000,2,Grano seco,NO,0,1,3,1,46,0,0,1,5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,48,Otro,CÓRDOBA,CIÉNAGA DE ORO,2200,32.38860138,23.96536906,28.17698522,8.423232323,37432.98094,0.202020202,918.7,0.242424242,0,84.87627809,2.884124258,32.46252801,23.92042275,28.19147538,8.542105263,22074.0439,0.245614035,706.6,0.315789474,0,84.66907661,3.066446678,32.05743499,23.04743499,27.55243499,9.01,15718.87402,0,313.7,0.275,0,85.06038974,2.264554249,Ar
2586,2215,2100,5/18/2015,9/28/2015,3,NO,0.8,0.5,Amarillo,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,1,1,46,0,0,2,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,27,PAC 105,CÓRDOBA,CIÉNAGA DE ORO,2100,32.33251987,23.77292392,28.05272189,8.55959596,38149.66106,0.161616162,933.7,0.252525253,0,84.88024426,2.847869499,32.65201072,23.80815107,28.23008089,8.843859649,21938.21266,0.245614035,686.9,0.298245614,0,84.27818776,3.011401937,32.17454856,23.12177079,27.64815967,9.052777778,14181.69755,0.027777778,272.7,0.277777778,0,84.93337703,2.080043319,Ar
2587,2213,2098,5/20/2015,9/28/2015,3,NO,0.8,0.5,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,1,2,92,0,0,1,6.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,26,Otro,CÓRDOBA,CIÉNAGA DE ORO,5000,32.35119963,23.78756326,28.06938144,8.563636364,38358.34054,0.161616162,983.7,0.272727273,0,84.84105695,2.798380032,32.65198178,23.80636774,28.22917476,8.845614035,21941.8751,0.245614035,723.5,0.315789474,0,84.21143755,3.005059476,32.22965787,23.0502461,27.63995199,9.179411765,13407.32887,0.029411765,218,0.235294118,0,84.87671174,1.965082173,FAr
2588,2274,2161,5/16/2015,9/29/2015,1,NO,0.8,0.2,Blanco,N/A,Maiz,FALSO,55000,2,Grano seco,NO,0,1,1,1,46,0,0,1,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,23,DK 234 YGRR,CÓRDOBA,LORICA,2400,32.2685246,23.97256501,28.1205448,8.295959596,38394.11582,0.101010101,583.8,0.181818182,0,82.93533769,2.796289739,32.42535157,23.83763227,28.13149192,8.587719298,22186.40771,0.122807018,409.2,0.192982456,0,82.50527096,2.866391164,31.85773227,23.64747586,27.75260407,8.21025641,15059.04037,0.051282051,331.2,0.179487179,0,83.58633846,2.122315019,Ar
2589,2275,2159,5/15/2015,9/29/2015,1,NO,0.8,0.2,Blanco,N/A,Maiz,VERDADERO,55000,2,Grano seco,NO,0,1,1,2,92,0,0,2,6,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,12,DK 234 YGRR,CÓRDOBA,LORICA,2500,32.28223888,23.98324898,28.13274393,8.298989899,38368.02,0.111111111,608.4,0.191919192,0,82.92746058,2.802393978,32.39136757,23.86505178,28.12820968,8.526315789,21991.55621,0.122807018,409.2,0.192982456,0,82.57310618,2.910332638,31.874562,23.619562,27.747062,8.255,15530.8082,0.05,331.2,0.175,0,83.55778121,2.102700374,Ar
2591,2276,2160,5/17/2015,9/28/2015,1,NO,0.8,0.2,Amarillo,N/A,Maiz,VERDADERO,55000,2,Grano seco,NO,0,1,2,2,92,0,0,1,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,30,PAC 105,CÓRDOBA,LORICA,3200,32.28597978,23.95971715,28.12284847,8.326262626,38337.90954,0.101010101,584.5,0.181818182,0,82.88121195,2.785790451,32.47043729,23.81078816,28.14061273,8.659649123,22360.37133,0.122807018,409.2,0.192982456,0,82.38800224,2.778878966,31.7877606,23.63640925,27.71208492,8.151351351,14183.49423,0.054054054,330.9,0.189189189,0,83.74038403,2.065970906,Ar
2592,2208,2093,5/26/2015,9/29/2015,1,NO,0.8,0.18,Blanco,N/A,Algodón,FALSO,60000,2,Grano seco,SI,0,2,2,2,92,0,0,1,5.5,ATERRONADA,BAJA,LENTO A MUY LENTO,NINGUNO,13,P3966 (Pioneer),CÓRDOBA,CIÉNAGA DE ORO,4500,32.39967669,23.75321205,28.07644437,8.646464646,38225.47212,0.161616162,1026.4,0.272727273,0,84.78663792,2.769141283,32.66368004,23.63560987,28.14964496,9.028070175,21836.36757,0.210526316,762.5,0.315789474,0,84.14745748,2.750324829,32.31198804,23.08440184,27.69819494,9.227586207,11385.30591,0.068965517,131.7,0.172413793,0,84.65119848,2.062811278,Ar
2594,2209,2094,5/22/2015,10/5/2015,1,NO,0.8,0.2,Blanco,N/A,Algodón,FALSO,60000,2,Grano seco,NO,0,1,1,2,92,0,0,2,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,26,DK 234 YGRR,CÓRDOBA,CIÉNAGA DE ORO,4800,32.34658398,23.77789711,28.06224055,8.568686869,38325.96158,0.161616162,1036.8,0.282828283,0,84.85206511,2.80834981,32.67382326,23.84048993,28.2571566,8.833333333,21908.83303,0.245614035,771.1,0.333333333,0,84.15996105,2.973302236,32.18651298,23.01215401,27.5993335,9.174358974,15060.41161,0.076923077,157.3,0.153846154,0,84.81402416,2.279573138,Ar
2595,2210,2095,5/20/2015,9/25/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,FALSO,60000,2,Grano seco,NO,1,1,0,2,92,0,0,2,5.5,GRANULAR,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,CIÉNAGA DE ORO,2700,32.35119963,23.78756326,28.06938144,8.563636364,38358.34054,0.161616162,983.7,0.272727273,0,84.84105695,2.798380032,32.65198178,23.80636774,28.22917476,8.845614035,21941.8751,0.245614035,723.5,0.315789474,0,84.21143755,3.005059476,32.1314733,23.07018298,27.60082814,9.061290323,12111.94926,0,213.4,0.258064516,0,85.03048106,1.979203642,Ar
2596,2211,2096,5/22/2015,9/28/2015,1,NO,0.8,0.18,Amarillo,N/A,Algodón,FALSO,60000,2,Grano seco,NO,0,2,1,1,46,0,0,1,5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,23,Otro,CÓRDOBA,CIÉNAGA DE ORO,1200,32.34658398,23.77789711,28.06224055,8.568686869,38325.96158,0.161616162,1036.8,0.282828283,0,84.85206511,2.80834981,32.67382326,23.84048993,28.2571566,8.833333333,21908.83303,0.245614035,771.1,0.333333333,0,84.15996105,2.973302236,32.22245902,23.00995902,27.61620902,9.2125,12543.31732,0.03125,150.5,0.1875,0,84.88035656,2.027421908,Ar
2597,2212,2097,5/18/2015,10/5/2015,3,NO,0.8,0.5,Blanco,N/A,Algodón,VERDADERO,60000,2,Grano seco,NO,0,2,2,2,92,0,0,2,5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,20,Otro,CÓRDOBA,CIÉNAGA DE ORO,4200,32.33251987,23.77292392,28.05272189,8.55959596,38149.66106,0.161616162,933.7,0.252525253,0,84.88024426,2.847869499,32.65201072,23.80815107,28.23008089,8.843859649,21938.21266,0.245614035,686.9,0.298245614,0,84.27818776,3.011401937,32.14974572,23.10555967,27.6276527,9.044186047,16698.79185,0.069767442,279.5,0.23255814,0,84.86458384,2.297690478,Ar
2609,2422,2319,5/26/2015,9/25/2015,1,SI,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,70000,2,Grano seco,NO,0,3,4,3,92,0,60,5,6,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,3500,33.51171009,24.19251817,28.85211413,9.319191919,38225.47212,0.343434343,917.9,0.222222222,0,79.45497459,4.779705774,32.79551232,23.62533688,28.2104246,9.170175439,21836.36757,0.192982456,819.7,0.350877193,0,80.87254193,3.604449148,32.14508098,23.16908098,27.65708098,8.976,9683.60051,0,258.2,0.24,0,79.62253043,2.344582168,FAr
2617,2323,2203,5/19/2015,9/30/2015,3,NO,0.8,0.5,Amarillo,N/A,Algodón,FALSO,60000,2,Grano seco,NO,0,2,3,2,92,0,0,2,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,14,Otro,CÓRDOBA,LORICA,1500,32.2308482,23.94903001,28.08993911,8.281818182,38296.49034,0.101010101,663.5,0.202020202,0,82.98326624,2.902357703,32.56330833,23.82997499,28.19664166,8.733333333,22403.51828,0.122807018,422.9,0.210526316,0,82.20978064,2.535167789,31.83330514,23.66033217,27.74681866,8.172972973,14357.07667,0.054054054,315.5,0.162162162,0,83.63458373,2.162911347,Ar
2618,2322,2204,5/27/2015,10/12/2015,1,SI,0.8,0.2,Blanco,N/A,Algodón,FALSO,60000,2,Grano seco,NO,0,1,0,1,46,0,0,1,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,27,DK 234 YGRR,CÓRDOBA,LORICA,4000,32.30409388,23.85459893,28.0793464,8.449494949,38445.32354,0.111111111,733.9,0.212121212,0,82.8077223,2.73672592,32.48462765,23.71445221,28.09953993,8.770175439,22590.97401,0.105263158,535.1,0.228070175,0,82.29754872,2.525661661,31.59527977,23.66357245,27.62942611,7.931707317,15524.92647,0.024390244,202.1,0.12195122,0,84.02524086,2.135925656,Ar
2619,2321,2205,5/18/2015,9/28/2015,1,NO,0.8,0.18,Blanco,N/A,Algodón,VERDADERO,55000,2,Grano seco,NO,0,1,2,1,46,0,0,1,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,35,DK 234 YGRR,CÓRDOBA,CIÉNAGA DE ORO,4200,32.33251987,23.77292392,28.05272189,8.55959596,38149.66106,0.161616162,933.7,0.252525253,0,84.88024426,2.847869499,32.65201072,23.80815107,28.23008089,8.843859649,21938.21266,0.245614035,686.9,0.298245614,0,84.27818776,3.011401937,32.17454856,23.12177079,27.64815967,9.052777778,14181.69755,0.027777778,272.7,0.277777778,0,84.93337703,2.080043319,Ar
2620,2320,2206,5/16/2015,9/29/2015,1,SI,0.8,0.2,Amarillo,N/A,Algodón,FALSO,60000,2,Grano seco,NO,0,1,1,1,46,0,0,1,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,22,Otro,CÓRDOBA,CIÉNAGA DE ORO,5000,32.31195022,23.77659669,28.04427345,8.535353535,38058.08217,0.161616162,947.1,0.252525253,0,84.9448748,2.852164426,32.58488831,23.77787077,28.18137954,8.807017544,21982.61652,0.245614035,720.3,0.315789474,0,84.40522947,3.053798474,32.2705119,23.19102472,27.73076831,9.079487179,15396.75421,0.051282051,276.8,0.256410256,0,84.78273821,2.084005804,FAr
2621,2319,2207,5/12/2015,9/24/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,FALSO,60000,2,Grano seco,NO,1,1,1,4,138,0,60,2,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,23,DK 234 YGRR,CÓRDOBA,CIÉNAGA DE ORO,5200,32.29983367,23.86043973,28.0801367,8.439393939,37487.38861,0.171717172,945.9,0.252525253,0,85.00274595,2.830449766,32.48732611,23.93294014,28.21013312,8.554385965,21978.70621,0.245614035,696.8,0.315789474,0,84.62292525,3.09712849,32.15627188,23.0667982,27.61153504,9.089473684,14953.8903,0,315,0.289473684,0,84.88943741,2.210952419,Ar
2622,2318,2208,5/26/2015,10/5/2015,1,NO,0.8,0.2,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,1,2,46,0,0,2,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,27,DK 234 YGRR,CÓRDOBA,CIÉNAGA DE ORO,2500,32.29526562,23.8760737,28.08566966,8.419191919,38373.24205,0.111111111,732.9,0.212121212,0,82.86234751,2.779231779,32.49096619,23.71728198,28.10412409,8.773684211,22566.63323,0.105263158,534.7,0.228070175,0,82.26705336,2.505087536,31.632135,23.64070642,27.63642071,7.991428571,13418.12196,0.028571429,163.5,0.085714286,0,83.90641683,2.169149551,Ar
2623,2288,2173,5/18/2015,9/30/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,FALSO,60000,2,Grano seco,NO,0,1,1,2,92,0,0,1,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,21,DK 234 YGRR,CÓRDOBA,LORICA,2500,32.27890441,23.94860138,28.11375289,8.33030303,38390.57658,0.101010101,599.5,0.191919192,0,82.89572629,2.786272131,32.50870097,23.82799921,28.16835009,8.680701754,22303.57819,0.122807018,409.9,0.192982456,0,82.33713262,2.781631452,31.83819657,23.66977552,27.75398605,8.168421053,14728.58471,0.052631579,330.5,0.184210526,0,83.63626452,2.133507769,Ar
2624,2286,2171,5/15/2015,9/22/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,FALSO,55000,1,Grano seco,NO,0,1,1,2,92,0,0,2,5.5,GRANULAR,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,LORICA,4100,32.28223888,23.98324898,28.13274393,8.298989899,38368.02,0.111111111,608.4,0.191919192,0,82.92746058,2.802393978,32.39136757,23.86505178,28.12820968,8.526315789,21991.55621,0.122807018,409.2,0.192982456,0,82.57310618,2.910332638,31.79199657,23.57381475,27.68290566,8.218181818,12726.9662,0.03030303,259.9,0.181818182,0,83.69228692,2.044800897,ArA
2626,2285,2170,5/20/2015,9/30/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,1,1,1,46,0,0,1,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,25,DK 234 YGRR,CÓRDOBA,LORICA,2300,32.25887195,23.93361942,28.09624568,8.325252525,38287.25642,0.101010101,718.5,0.212121212,0,82.9312363,2.872142507,32.50869383,23.83851839,28.17360611,8.670175439,22349.71857,0.122807018,485.7,0.228070175,0,82.28610496,2.729458649,31.93336574,23.62225463,27.77781019,8.311111111,14074.98453,0.055555556,250.5,0.138888889,0,83.42981014,1.793328536,FAr
2628,2284,2169,5/21/2015,9/28/2015,1,SI,0.8,0.18,Blanco,N/A,Algodón,FALSO,60000,1,Grano seco,NO,0,1,0,1,46,0,0,2,6.5,GRANULAR,MEDIA,BUENO,NINGUNO,60,DK 234 YGRR,CÓRDOBA,LORICA,3100,32.24667905,23.92546692,28.08607299,8.321212121,38261.0971,0.101010101,748.5,0.222222222,0,82.95713263,2.869043961,32.51892581,23.8329609,28.17594335,8.685964912,22376.24933,0.122807018,540.7,0.245614035,0,82.25616143,2.722484197,31.83279998,23.59946664,27.71613331,8.233333333,12836.43504,0.060606061,195.2,0.121212121,0,83.66311511,1.666987963,FAr
2629,2283,2168,5/23/2015,10/11/2015,1,SI,0.8,0.2,Amarillo,N/A,Algodón,VERDADERO,60000,1,Grano seco,NO,0,2,2,2,92,0,0,2,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,33,PAC 105,CÓRDOBA,LORICA,2100,32.26987412,23.90522765,28.08755089,8.364646465,38310.21179,0.101010101,729.5,0.212121212,0,82.89072978,2.793870494,32.54164904,23.82410518,28.18287711,8.71754386,22360.85292,0.122807018,571.7,0.263157895,0,82.24291703,2.552381616,31.68116908,23.64935089,27.66525999,8.031818182,16828.11039,0.045454545,205.5,0.113636364,0,83.92878105,2.134532294,Ar
2630,2282,2167,5/18/2015,9/28/2015,1,SI,0.8,0.2,Blanco,N/A,Algodón,VERDADERO,55000,2,Grano seco,SI,0,1,2,1,46,0,0,1,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,22,DK 234 YGRR,CÓRDOBA,LORICA,3500,32.27890441,23.94860138,28.11375289,8.33030303,38390.57658,0.101010101,599.5,0.191919192,0,82.89572629,2.786272131,32.50870097,23.82799921,28.16835009,8.680701754,22303.57819,0.122807018,409.9,0.192982456,0,82.33713262,2.781631452,31.74863458,23.64307903,27.6958568,8.105555556,13849.1918,0.055555556,330.2,0.194444444,0,83.82303396,2.032293443,Ar
2632,2280,2165,5/24/2015,9/30/2015,1,NO,0.8,0.2,Blanco,N/A,Algodón,FALSO,55000,2,Grano seco,NO,0,2,1,1,46,0,0,1,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,32,DK 234 YGRR,CÓRDOBA,LORICA,2400,32.26422103,23.89452406,28.07937254,8.36969697,38408.75591,0.101010101,730.5,0.212121212,0,82.9053196,2.790648884,32.48447983,23.7879886,28.13623421,8.696491228,22311.72628,0.105263158,571.7,0.263157895,0,82.283531,2.543617597,31.9561865,23.6593115,27.807749,8.296875,12638.37836,0.0625,164.5,0.09375,0,83.39068046,1.819278805,Ar
2635,2436,2320,6/1/2015,9/26/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,70000,2,Grano seco,NO,0,3,3,3,92,0,0,5,6,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,3500,33.49816139,24.13048462,28.81432301,9.367676768,38304.44427,0.333333333,862.4,0.212121212,0,79.30420138,4.658246289,32.57553799,23.50711694,28.04132747,9.068421053,21752.65904,0.140350877,799.8,0.333333333,0,80.95477198,3.557663651,32.37352767,23.22852767,27.80102767,9.145,7808.437842,0,256,0.3,0,79.44351998,2.389903144,FAr
2636,2437,2326,5/28/2015,9/16/2015,1,SI,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,71000,2,Grano seco,SI,0,4,5,3,92,0,60,5,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,LENTO,43,Otro,CÓRDOBA,SAN PELAYO,3000,33.51351674,24.15998139,28.83674906,9.353535354,38326.73293,0.343434343,865.1,0.212121212,0,79.40361421,4.786048766,32.74047834,23.57556606,28.1580222,9.164912281,21832.06114,0.175438596,800.3,0.333333333,0,80.82704567,3.625063697,31.89400691,23.22257834,27.55829262,8.671428571,5247.367416,0,186.9,0.285714286,0,80.17703262,2.333710494,FAr
2637,2438,2327,5/20/2015,9/15/2015,1,SI,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,71000,2,Grano seco,SI,0,4,6,3,92,0,60,5,5.5,GRANULAR,BAJA,LENTO A MUY LENTO,LENTO,44,PAC 105,CÓRDOBA,SAN PELAYO,3000,33.51164199,24.24497532,28.87830865,9.266666667,38358.34054,0.353535354,823.8,0.212121212,0,79.66989811,4.895813395,33.23044014,23.87429979,28.55236997,9.356140351,21941.8751,0.280701754,672.5,0.298245614,0,80.24586691,4.361034129,32.20238249,23.17381106,27.68809678,9.028571429,8131.27011,0.047619048,283.1,0.285714286,0,79.55569781,2.22488983,FAr
2643,2440,2330,5/16/2015,10/1/2015,1,NO,0.8,0.14,Blanco,N/A,Algodón,VERDADERO,71000,1,Grano seco,NO,0,3,4,3,92,0,60,4,6,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,6400,33.4895044,24.1874842,28.8384943,9.302020202,38058.08217,0.353535354,749.8,0.202020202,0,79.80838095,4.988347914,33.54741133,24.04916571,28.79828852,9.498245614,21982.61652,0.350877193,568.7,0.263157895,0,79.61892647,5.089189736,32.50606885,23.24265422,27.87436154,9.263414634,16212.91015,0.048780488,624.6,0.317073171,0,79.22224523,2.260298974,FAr
57,45,45,5/7/2013,9/12/2013,1,NO,0.8,0.2,Blanco,N/A,Algodón,VERDADERO,60000,2,Grano seco,NO,0,2,0,1,46,0,0,2,6,GRANULAR,BAJA,LENTO A MUY LENTO,NINGUNO,11,Otro,CÓRDOBA,CERETÉ,5200,32.27172575,23.9989899,28.13535783,8.272735854,39221.33702,0.141414141,465,0.131313131,0,80.7979798,3.522463765,32.6759163,23.79473684,28.23532657,8.881179453,23405.4704,0.157894737,281.4,0.157894737,0,80.49122807,3.117478417,31.80904027,23.53548387,27.67226207,8.2735564,11066.68328,0.032258065,223.2,0.290322581,0,81.83870968,2.544232356,FAr
2661,2444,2338,5/20/2015,9/18/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,70000,2,Grano seco,SI,1,1,1,5,100,5,120,4,6,GRANULAR,MEDIA,BUENO,LENTO,60,PAC 105,CÓRDOBA,CERETÉ,5100,33.51164199,24.24497532,28.87830865,9.266666667,38358.34054,0.353535354,823.8,0.212121212,0,79.66989811,4.895813395,33.23044014,23.87429979,28.55236997,9.356140351,21941.8751,0.280701754,672.5,0.298245614,0,80.24586691,4.361034129,32.19710635,23.15127302,27.67418968,9.045833333,9254.41264,0.041666667,335.7,0.291666667,0,79.79405749,2.271488068,FAr
2662,2445,2339,5/22/2015,9/24/2015,3,NO,0.8,0.4,Blanco,N/A,Algodón,VERDADERO,71000,2,Grano seco,SI,0,3,2,3,92,0,60,4,6,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,SAN PELAYO,5500,33.49129148,24.2135137,28.85240259,9.277777778,38325.96158,0.353535354,855.2,0.212121212,0,79.65404159,4.891143778,33.10945663,23.83226364,28.47086013,9.277192982,21908.83303,0.263157895,706.6,0.315789474,0,80.5120679,4.00628953,32.19621318,23.13549889,27.66585604,9.060714286,10822.28297,0,371.3,0.285714286,0,79.56291503,2.390548692,FAr
2663,2446,2340,5/17/2015,9/19/2015,1,NO,0.8,0.14,Amarillo,N/A,Algodón,VERDADERO,71000,1,Grano seco,NO,0,3,1,5,116,64,72,5,5.5,ATERRONADA,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,VALENCIA,5100,33.76001155,23.36809236,28.56405195,10.39191919,38474.38157,0.454545455,444.8,0.171717172,0,81.19816998,0.987388036,33.99887209,23.27606507,28.63746858,10.72280702,22811.74316,0.543859649,222.5,0.157894737,0,80.97255451,0.887626424,33.74038841,23.2261027,28.48324556,10.51428571,9867.881025,0.535714286,74.2,0.107142857,0,80.85637418,1.061700813,FAr
2666,2448,2342,5/19/2015,9/20/2015,1,NO,0.8,0.14,Amarillo,N/A,Maiz,VERDADERO,71000,2,Grano seco,SI,0,3,2,6,116,64,132,5,5,ATERRONADA,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,VALENCIA,5000,33.78371583,23.37563502,28.57967542,10.40808081,38189.59691,0.454545455,419.8,0.161616162,0,81.16024006,0.93844501,34.01973973,23.27588008,28.6478099,10.74385965,22912.00621,0.561403509,222.5,0.157894737,0,80.93123076,0.878720214,33.61739402,23.22480143,28.42109773,10.39259259,9594.599409,0.481481481,74.2,0.111111111,0,81.01839506,1.104872051,FAr
2675,2454,2348,5/3/2015,9/16/2015,1,NO,0.8,0.14,Amarillo,N/A,Maiz,VERDADERO,71000,1,Grano seco,SI,1,3,3,4,104,24,72,4,5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,VALENCIA,5150,33.74823348,23.41085974,28.57954661,10.33737374,38050.65694,0.464646465,486.7,0.191919192,0,81.24577462,1.018417151,33.91210695,23.34719467,28.62965081,10.56491228,22100.79632,0.543859649,254.1,0.210526316,0,81.1499961,0.975226064,33.75347505,23.27655197,28.51501351,10.47692308,14275.46928,0.487179487,105.5,0.102564103,0,80.81567384,0.960002137,FAr
2679,2458,2352,5/1/2015,9/8/2015,1,NO,0.8,0.15,Amarillo,N/A,Maiz,VERDADERO,70000,1,Grano seco,SI,1,3,4,6,162,80,60,5,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,VALENCIA,5000,33.77035693,23.39459935,28.58247814,10.37575758,38091.96372,0.474747475,479.7,0.191919192,0,81.21081779,1.056368448,33.86868475,23.33184264,28.6002637,10.53684211,22031.16164,0.526315789,254.1,0.210526316,0,81.14831809,0.964286572,33.92899897,23.32899897,28.62899897,10.6,12778.50797,0.515151515,46.5,0.03030303,0,80.74246444,0.831215114,FAr
2680,2459,2353,5/1/2015,9/10/2015,1,NO,0.8,0.14,Amarillo,N/A,Maiz,VERDADERO,71000,1,Grano seco,SI,1,2,2,6,162,80,60,5,5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,VALENCIA,5000,33.77035693,23.39459935,28.58247814,10.37575758,38091.96372,0.474747475,479.7,0.191919192,0,81.21081779,1.056368448,33.86868475,23.33184264,28.6002637,10.53684211,22031.16164,0.526315789,254.1,0.210526316,0,81.14831809,0.964286572,33.94013427,23.39156284,28.66584855,10.54857143,13467.31057,0.514285714,66.5,0.057142857,0,80.73344953,0.808426249,FAr
2694,2468,2362,5/16/2015,9/28/2015,3,NO,0.8,0.4,Blanco,N/A,Algodón,VERDADERO,70000,2,Grano seco,SI,0,2,0,4,92,0,120,4,5.5,GRANULAR,MEDIA,BUENO,LENTO,60,Otro,CÓRDOBA,CERETÉ,6000,33.4895044,24.1874842,28.8384943,9.302020202,38058.08217,0.353535354,749.8,0.202020202,0,79.80838095,4.988347914,33.54741133,24.04916571,28.79828852,9.498245614,21982.61652,0.350877193,568.7,0.263157895,0,79.61892647,5.089189736,32.45860611,23.26123769,27.8599219,9.197368421,14990.42842,0.052631579,526.8,0.315789474,0,79.25767372,2.342881125,FAr
